"id","owner_id","card_type","i_card_type","name","japanese_name","character","i_character","rarity","i_rarity","weapon","i_weapon","obtain_method","image","special_icon","art","special_front","front_top","front_bottom","front_name","front_rarity","front_weapon","transparent","subcard_effect","hp_1","sp_1","atk_1","def_1","hp_50","sp_50","atk_50","def_50","hp_70","sp_70","atk_70","def_70","skill_name","japanese_skill_name","skill_SP","skill_range","skill_affinity","i_skill_affinity","action_skill_effects","skill_comment","skill_preview","action_skill_combo","evolved_action_skill_combo","action_skill_damage","evolved_action_skill_damage","nakayoshi_title","japanese_nakayoshi_title","nakayoshi_skill_requirement","nakayoshi_skill_effect","nakayoshi_skill_target","evolved_nakayoshi_skill_requirement","evolved_nakayoshi_skill_effect","evolved_nakayoshi_skill_target","charge_comment","charge_damage","charge_hit","charge_name","charge_range"
"476","1","normal","0","【Sleeping Together】 Subaru","【添い寝】昴","昴","2","★★★★","3"," 劍槍","5","Limited Gacha: Sleepless Night Event Gacha","hoshimori/static/uploaded/c/icon/Card_20058_s.png","","hoshimori/static/uploaded/c/art/Card_20058.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_02_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_6.png","","false","1349","480","1012","1201","2570","1050","2215","2626","2891","1200","2530","3000","","シープスタンピード","160","Around enemy medium range","無視武器屬性","1","嵐付加","3回攻撃＋嵐（最大3段階）付加
武器相性無視
数え始めた羊がまさかの暴走!?　所狭しと駆け回る！
※嵐は周囲の敵を攻撃し、敵の攻撃に当たるまで続く。嵐付加中は、使う毎に1段階強くなる","hoshimori/static/uploaded/c/skill/subaru_soine.gif","13","13","7.3 times x3","8.4 times x3","","お話ししませんか？","","Skill Combo +1, SP Consumption -5%","Everyone","","Skill Combo +1, SP Consumption -15%","Everyone","","","","",""
"555","1","normal","0","【Starsuit Phoenix】 Miki (3 Million Reprint)","【星衣フェニックス】みき(300万復刻)","みき","1","★★★★","3"," 劍","0","Limited Gacha: 3 Million Players Event Gacha","hoshimori/static/uploaded/c/icon/Card_10063_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_TripleMillion.png","hoshimori/static/uploaded/c/art/Card_10063.png","hoshimori/static/uploaded/c/art/special/Card_fr_TripleMillion.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_01_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1650","371","880","952","3143","812","1925","2083","3536","928","2200","2380","","炎舞鳳凰翔","172","Front medium range","無視武器屬性","1","","前方に範囲大攻撃
武器相性無視
炎の力を全身に宿し、空中から一気に蹴りを打ち込む","hoshimori/static/uploaded/c/skill/miki_seii.gif","10","10","Approx. 19 times","","","炎舞賦活陣","","HP +8%, Attack Power +3%","Everyone","","HP +10%, Attack Power +4%","Everyone","","","","",""
"245","1","normal","0","【Merry Christmas!】 Kurumi","【メリークリスマス！】くるみ","くるみ","6","★★★★","3"," 槌","2","Limited Gacha: Peaceful Night Event Gacha","hoshimori/static/uploaded/c/icon/Card_69038_s.png","","hoshimori/static/uploaded/c/art/Card_69038.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_06_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","false","1867","400","984","725","3554","874","2153","1585","4000","999","2460","1811","","ウィッシュブライト","200","All directions very large range","無視武器屬性","1","10秒間敵の被ダメージ20％アップ（3撃めの直前）","周囲多段攻撃＋敵の被ダメUP
武器相性無視
彼女の願いに、輝く氷の結晶が呼応する","hoshimori/static/uploaded/c/skill/kurumi_XmasEve.gif","14","14","Approx. 8.3 times x3 (JPN) / approx. 10 times x3 (TWN)","","","みんな一緒に","","Nullify SP Damage, Cheerpoints +50%","Everyone","","Nullify SP Damage, Cheerpoints +100%","Everyone","","","","",""
"149","1","normal","0","【Plain Clothes 2】 Miki","【私服2】みき","みき","1","★★","1"," 杖","4","Hoshimori Test - Mysterious Irous Interaction -","hoshimori/static/uploaded/c/icon/Card_10015_s.png","","hoshimori/static/uploaded/c/art/Card_10015.png","","","","","","","","false","726","400","687","370","1076","671","1157","623","1452","966","1663","895","","フィッシュボール","110","All directions small range","","0","","前方の敵を範囲攻撃
強力な金魚鉢を呼び出し、敵を滅する","hoshimori/static/uploaded/c/skill/miki_shifuku2.gif","8","8","Approx. 5 times","","","金魚鉢","","Attack Power +1%","Everyone","","","","","","","",""
"849","1","normal","0","【Swimsuit '17】 Yuri","【水着’17】ゆり","ゆり","5","★★★★","3"," 杖","4","Permanent Gacha: 'Hoshimori Gacha'2017/06/30 15:00 ~ (UTC+9)","hoshimori/static/uploaded/c/icon/Card_50079_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill.png","hoshimori/static/uploaded/c/art/Card_50079.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_05_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","true","1965","748","1127","747","3531","1637","2467","1636","3820","1872","2818","1871","","ビガラス・プランジュ","362","All directions very large range","無視弱勢","2","15秒間、得意or苦手発動時与ダメージ2倍＋HP50％回復","相性UP＋攻撃＋HP回復
苦手無視
こ、このくらい余裕で滑ってみせます！　余裕で……！","hoshimori/static/uploaded/c/skill/yuri_mizugi17.gif","13","13","50 times","57.5 times","","２人なら怖くない!?","Remaining HP more than or equal to 75%","Combo Damage +20%, Bullets +2","Everyone","Remaining HP more than or equal to 50%","Combo Damage +30%, Bullets +2","Everyone","","","","",""
"688","1","normal","0","【Swimsuit '16】 Miki (Reprint)","【水着’16】みき(復刻)","みき","1","★★★★","3"," 矛","1","Limited Gacha: March 15 Birthday Event Gacha","hoshimori/static/uploaded/c/icon/Card_19056_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_BirthDay2017_LogoOnly.png","hoshimori/static/uploaded/c/art/Card_19056.png","hoshimori/static/uploaded/c/art/special/Card_fr_BirthDay2017_LogoOnly.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_01_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","false","2102","507","1040","620","4011","1094","2276","1356","4514","1250","2600","1550","","アクア・スプラッシュ","218","All directions small range","無視武器屬性","1","15秒間、スキルダメージ100％アップ","スキル強化＋2回攻撃
武器相性無視
水の激流が敵を巻き込む！　飛び出す浮き輪はご愛嬌","hoshimori/static/uploaded/c/skill/miki_mizugi16.gif","7","7","12 times x2","13.8 times x2","","しーー……ですよ","","Attack Power +5%, Nullify SP Damage","Year 1 Students","","Attack Power +6%, Nullify SP Damage","Year 1 Students, Year 3 Students","","","","",""
"658","1","normal","0","【Valentine '17】 Michelle","【バレンタイン’17】ミシェル","ミシェル","13","★★★★","3"," 劍槍","5","Limited Gacha: Melt feelings Event Gacha","hoshimori/static/uploaded/c/icon/Card_130067_s.png","","hoshimori/static/uploaded/c/art/Card_130067.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_13_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_6.png","","false","1400","484","1021","1299","2667","1059","2236","2842","3000","1210","2554","3247","","バーストデルージョン","220","All directions large range","無視武器屬性","1","15秒間、得意追加","1回攻撃＋得意追加
武器相性無視
なんかね、キュンキュンして、うまくつくれないの〜！","hoshimori/static/uploaded/c/skill/mimi_Valentine17.gif","13","13","22 times","25.3 times","","もらってくれる？","","Damage +10%, Movement Rate +(M)","Year 2 Students","","Damage +15%, Movement Rate +(L)","Year 2 Students","","","","",""
"271","1","normal","0","【Valentine '16】 Asuha","【バレンタイン’16】明日葉","明日葉","9","★★★★","3"," 劍","0","Limited Gacha: Sweet Choco Event Gacha","hoshimori/static/uploaded/c/icon/Card_90043_s.png","","hoshimori/static/uploaded/c/art/Card_90043.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_09_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1684","460","941","941","3207","1006","2057","2057","3607","1150","2350","2350","","ドロップチョコ・雅","180","Front large range","無視武器屬性","1","","前方4回攻撃
武器相性無視
心の内に隠された想いがチョコにのって激しく降り注ぐ","hoshimori/static/uploaded/c/skill/asuha_Valentine.gif","13","13","Approx. 5 timesx3 + approx. 6 times","Approx. 5 timesx3 + approx. 9.15 times","","これが私の気持ちです","","Skill Combo +1, Damage +8%","Sword, Spear","","Skill Combo +1, Damage +15%","Sword, Spear","","","","",""
"76","1","normal","0","【Starsuit Phoenix】 Miki","【星衣フェニックス】みき","みき","1","★★★★","3"," 劍","0","First Appearance: Regular Gacha (Until 2015/06/30 17:59)
Reprint: Regular Gacha (Until 2015/11/30 14:59)","hoshimori/static/uploaded/c/icon/Card_10018_s.png","","hoshimori/static/uploaded/c/art/Card_10018.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_01_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1650","371","880","952","3143","812","1925","2083","3536","928","2200","2380","","炎舞鳳凰翔","172","Front medium range","無視武器屬性","1","","前方に範囲大攻撃
武器相性無視
炎の力を全身に宿し、空中から一気に蹴りを打ち込む","hoshimori/static/uploaded/c/skill/miki_seii.gif","10","10","Approx. 19 times","","","炎舞賦活陣","","HP +8%, Attack Power +3%","Everyone","","HP +10%, Attack Power +4%","Everyone","","","","",""
"758","1","normal","0","【Hoshimori Maid】 Nozomi (Memories Reprint)","【星守メイド】望(メモリーズ復刻)","望","4","★★★★","3"," 矛","1","Limited Gacha: Hoshimori Memories Gacha Part 1","hoshimori/static/uploaded/c/icon/Card_48020_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_48020.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_04_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","true","2142","459","1056","592","4088","989","2310","1295","4600","1129","2640","1480","","ローリングケーキ","170","Front straight line","無視武器屬性","1","","前方の敵を攻撃
武器相性無視
回転するロールケーキが敵をも巻き込む","hoshimori/static/uploaded/c/skill/nozomi_hoshimorimaid.gif","13","13","Approx. 3 times + approx. 26 times","","","メイドの風格","","Damage +10%","Year 2 Students","","Damage +10%, Combo Damage +15%","Year 2 Students","","","","",""
"605","1","normal","0","【Tiara】 Kaede (Reprint)","【Tiara】楓(復刻)","楓","12","★★★★","3"," 杖","4","Limited Gacha: December 24 Birthday Event Gacha","hoshimori/static/uploaded/c/icon/Card_129042_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_BirthDay2016_13_02.png","hoshimori/static/uploaded/c/art/Card_129042.png","hoshimori/static/uploaded/c/art/special/Card_fr_BirthDay2016_13_02.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_12_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","false","1615","560","1022","719","2901","1225","2236","1575","3254","1400","2555","1800","","ノーブルレイ","280","Around enemy medium range","無視武器屬性","1","敵にスタンの効果","敵を中心に攻撃＋稀にスタン
武器相性無視
少女の呼び声に応えた虹色の光が敵の頭上へ降りそそぐ","hoshimori/static/uploaded/c/skill/kaede_Tiara.gif","13","13","Approx. 23 times","Approx. 26.45 times","","キャンパスに未来を","After 5 combo","Auto-reload, SP Consumption -10%","Spear, Rod","","Auto-reload, SP Consumption -15%","Spear, Rod","","","","",""
"253","1","normal","0","【New Year's Eve】 Kokomi","【大晦日】心美","心美","14","★★★★","3"," 槌","2","Limited Gacha: Happy New Year Event Gacha","hoshimori/static/uploaded/c/icon/Card_149041_s.png","","hoshimori/static/uploaded/c/art/Card_149041.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_14_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","false","1820","380","968","838","3466","830","2118","1832","3900","948","2420","2094","","獅子舞砲","190","Front straight line +  front medium range","無視武器屬性","1","","前方2回攻撃
武器相性無視
獅子舞の群れが縁起のいい光線を撃ち放つ","hoshimori/static/uploaded/c/skill/kokomi_furisode.gif","13","13","Approx. 11 times + approx. 11 times","Approx. 11 times + approx. 14.3 times","","重箱おせち","","SP Consumption -10%, Combo Damage +20%","Year 3 Students","","SP Consumption -15%, Combo Damage +20%","Everyone","","","","",""
"27","1","normal","0","【Gym Uniform】 Kaede","【体操服】楓","楓","12","★★","1"," 杖","4","Regular Gacha","hoshimori/static/uploaded/c/icon/Card_120013_s.png","","hoshimori/static/uploaded/c/art/Card_120013.png","","","","","","","","false","770","382","670","376","1140","643","1127","634","1539","924","1621","911","","魔壊陣","111","All directions small range","","0","","周囲の敵を攻撃
足元に魔方陣を描くことで、周囲の敵を打ち払う","","6","6","5.5 times","","","行きますわよ！","","Attack Power +2%","Year 2 Students","","","","","","","",""
"15","1","normal","0","【Winter Uniform】 Urara","【冬制服】うらら","うらら","15","★","0"," 槍","3","Part 1 Chapter 2 Story 7-4","hoshimori/static/uploaded/c/icon/Card_150011_s.png","","hoshimori/static/uploaded/c/art/Card_150011.png","","","","","","","","false","855","273","513","390","1140","410","768","585","","","","","","クラックキャノン","97","Front straight line","","0","","前方の敵を多段攻撃
散弾銃のように無数の玉を打ち込む","","7","7","Approx. 1.35 times + approx. 1.35 times + approx. 1.35 times","","","ラブリー・ポジティブ","","Attack Power +1%","Everyone","","","","","","","",""
"309","1","normal","0","【Tiara】 Sadone","【Tiara】サドネ","サドネ","16","★★★★","3"," 槍","3","Limited Gacha: Idol 'RED' Event Gacha","hoshimori/static/uploaded/c/icon/Card_160042_s.png","","hoshimori/static/uploaded/c/art/Card_160042.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_16_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_4.png","","false","1400","500","959","1001","2666","1089","2100","2188","3000","1243","2399","2500","","アルクスルーメン","207","Front straight line","無視武器屬性","1","","前方の敵を攻撃
武器相性無視
少女の純粋な感情が作り出した虹色の光が敵を貫く","hoshimori/static/uploaded/c/skill/sadone_Tiara.gif","13","13","Approx. 19 times","Approx. 21.85 times","","心からの笑顔","After 10 combo","Damage +10%, Combo Damage +15%","Everyone","After 5 combo","Damage +10%, Combo Damage +20%","Everyone","","","","",""
"1003","1","normal","0","【Winter Date】 Yuri (Reprint)","【冬デート】ゆり(復刻)","ゆり","5","★★★★","3"," 雙槍","6"," Limited Gacha: Yuri's Birthday 2017 Event Gacha","hoshimori/static/uploaded/c/icon/Card_58061_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_BirthDay2017_02_02_sub.png","hoshimori/static/uploaded/c/art/Card_58061.png","hoshimori/static/uploaded/c/art/special/Card_fr_BirthDay2017_02_02_sub.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_05_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_7.png","","true","1246","666","1000","718","2373","1450","2187","1570","2500","1839","2500","1914","","インダイレクト・キス","333","All directions medium range","無視武器屬性","1","10秒間、猛毒＆マヒエリア設置","猛毒＆中心付近はマヒのエリア設置（短）＋攻撃
武器相性無視
や、や、やっぱり、これは間接キスなのでしょうか……","hoshimori/static/uploaded/c/skill/yuri_winterdate.gif","13","13","18 times","20.7 times","","内緒のクレープ","After 5 combo","Damage +10%, SP +9%","Twin Barrett, Sword, Spear","After 5 combo","Damage +15%, SP +12%","Twin Barrett, Sword, Spear","","","","",""
