card_type,character,event,card_name,card_image,weapon_type,weapon_image,rarity,stat1_hp,stat1_sp,stat1_atk,stat1_def,stat50_hp,stat50_sp,stat50_atk,stat50_def,stat70_hp,stat70_sp,stat70_atk,stat70_def,skill_name,skill_sp,skill_combo,skill_hit,skill_damage,skill_range,skill_effect,skill_comment,skill_preview,charge_name,charge_hit,charge_damage,charge_range,charge_comment,nakayoshi_name,nakayoshi_target_noevol,nakayoshi_effect_noevol,nakayoshi_target_evol,nakayoshi_effect_evol
0,7,水着’15,【水着’15】あんこ,hoshimori/static/uploaded/c/art/0715anko.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1369,361,865,865,2608,789,1892,1892,2933,903,2162,2162,フィードシャーク,170,13,3,約8倍+約8倍+約8倍,左斜め前・範囲小⇒右斜め前・範囲小⇒前方・範囲中,武器相性無視,"前方3方向に範囲攻撃
武器相性無視
腹を空かせた凶暴なサメは敵も食いちぎる",hoshimori/static/uploaded/c/skill/anko_mizugi.gif,,,,,,ネットサーフィン,3年生,HPが8％UP、SPが7％UP！,3年生,HPが10％UP、SPが9％UP！
0,7,クリスマス’15,【クリスマス’15】あんこ,hoshimori/static/uploaded/c/art/1214anko.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1703,360,976,913,3245,786,2136,1995,3650,899,2440,2280,ディナーポット,149,13,1,"秘密のレッスンクリア前
：約20倍
秘密のレッスンクリア後
：約23倍",ターゲットを中心に全方位・範囲中,武器相性無視,"敵を中心に攻撃
武器相性無視
魔法の鍋で、敵を食材ごと調理してしまう",hoshimori/static/uploaded/c/skill/anko_Xmas.gif,,,,,,料理は愛情？,ハンマー,SPダメージ無効、消費SPdown,みんな,SPダメージ無効、消費SPdown
0,7,水着’16,【水着’16】あんこ,hoshimori/static/uploaded/c/art/20160715anko.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,2058,560,1020,570,3696,1225,2232,1247,4000,1400,2550,1425,ヒーリング・スプレー,306,13,1,"秘密のレッスンクリア前
：約15倍
 
秘密のレッスンクリア後
：約17.3倍
HPが1あがるにつれ約0.002倍ずつ強化される",全方位・範囲中,武器相性無視／パーティ全員のHP30％回復,"全体HP回復＋HPに応じて威力変化する攻撃
武器相性無視
滝の水しぶきって、なんか無性に癒されるわよね……",hoshimori/static/uploaded/c/skill/anko_mizugi16.gif,,,,,,ぼーっとしちゃうわね,3年生,操作キャラHP100％で、攻撃力6％、与ダメUP（超）,3年生,操作キャラHP100％で、攻撃力8％、与ダメUP（超）
0,7,入浴,【入浴】あんこ,hoshimori/static/uploaded/c/art/0229anko1.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1396,484,1081,1180,2660,1058,2362,2581,2992,1210,2700,2950,シャンプーショット,161,13,3,"秘密のレッスンクリア前
：約8倍×3
 
秘密のレッスンクリア後
：約9.2倍×3",ターゲットを中心に全方位・範囲中,武器相性無視／敵に毒の効果,"敵を中心に3回攻撃＋毒
武器相性無視
弾丸と化したシャンプーが相手を根こそぎ浄化する",hoshimori/static/uploaded/c/skill/anko_nyuyoku.gif,,,,,,長湯もいいわね,あんこ,残り時間90秒以下で攻撃力10％down,あんこ,残り時間60秒以下で攻撃力10％down
0,7,湯上がり,【湯上がり】あんこ,hoshimori/static/uploaded/c/art/0229anko2.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1960,479,939,716,3742,1033,2055,1565,4210,1180,2348,1790,シャンプーマシンガン,196,13,11,"秘密のレッスンクリア前
：約2倍×10+約4倍
 
秘密のレッスンクリア後
：約2.35倍×10+約4倍",ターゲットを中心に全方位・範囲小,武器相性無視,"敵を中心に多段攻撃
武器相性無視
連続発射されるシャンプーの弾丸は相手を真っ白にする",hoshimori/static/uploaded/c/skill/anko_yuagari.gif,,,,,,涼んでるだけよ……,みんな,HP7％UP、攻撃力4％UP,みんな,HP7％UP、攻撃力6％UP
0,7,星衣フローラ,【星衣フローラ】あんこ,hoshimori/static/uploaded/c/art/20160404anko.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1326,527,1039,1031,2525,1147,2275,2254,2841,1310,2600,2575,エクストリームカノン,263,13,4,"秘密のレッスンクリア前
：約6倍×3+約6倍
 
秘密のレッスンクリア後
：約6倍×3+約9.6倍",ターゲットを中心に極小×3⇒前方直線,苦手無視／10秒間、得意or苦手発動時与ダメージ2倍,"敵を中心に3回攻撃＋相性UP（短）＋前方攻撃
苦手無視
構えた大型の銃から高エネルギーを射出する",hoshimori/static/uploaded/c/skill/anko_flora.gif,,,,,,とっとと終わらすわよ,みんな,操作キャラHP75％以上で、攻撃力6％、与ダメージUP,みんな,操作キャラHP50％以上で、攻撃力6％、与ダメージUP（大）
0,7,ザ・ムービー,【ザ・ムービー】あんこ,hoshimori/static/uploaded/c/art/0215anko.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,1946,446,940,721,3715,963,2057,1577,4180,1100,2350,1804,ピラミッド・カース,192,13,2,"秘密のレッスンクリア前
：約10倍+約10倍
 
秘密のレッスンクリア後
：約11.5倍+約11.5倍",全方位・範囲中×2,武器相性無視／敵に毒の効果,"周囲の敵に2回攻撃＋毒
武器相性無視
砂漠の女王の強い意志にさらされたものは毒に冒される",hoshimori/static/uploaded/c/skill/anko_movie.gif,,,,,,ひれ伏しなさいよ,スピア,与ダメージUP（大）、コンボダメージUP,スピア,与ダメージUP（超）、コンボダメージUP（大）
0,7,添い寝,【添い寝】あんこ,hoshimori/static/uploaded/c/art/20161005anko.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2095,527,1024,641,3998,1138,2241,1402,4500,1300,2560,1603,マイ・ソウルメイト,216,13,1,"秘密のレッスンクリア前
：約18倍
 
秘密のレッスンクリア後
：約20.7倍",ターゲットを中心に、全方位・範囲中,武器相性無視／20秒間、反撃するおとり設置／反撃は極小範囲に5倍×攻撃回数,"攻撃＋攻撃を受けると反撃するおとり設置（長）
武器相性無視
夢の中なら、アイツが助けてくれたりするのかしら",hoshimori/static/uploaded/c/skill/anko_soine.gif,,,,,,寝落ちしてたわ……,みんな,10コンボ以降、消費SPdown（大）、攻撃力5％UP,みんな,5コンボ以降、消費SPdown（大）、攻撃力6％UP
0,7,/MUTE,【/MUTE】あんこ,hoshimori/static/uploaded/c/art/20160615anko.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1539,407,1010,1267,2932,890,2210,2769,3298,1017,2525,2999,サイバーエンプレス,203,13,2,"秘密のレッスンクリア前
：約13倍×2
 
秘密のレッスンクリア後
：約15倍×2",全方位・範囲中,武器相性無視／20秒間、遠距離攻撃無効,"2回攻撃＋遠距離無効（長）
武器相性無視
電子に愛されている彼女に破れない防壁などない",hoshimori/static/uploaded/c/skill/anko_MUTE.gif,,,,,,さくっとやるわよ,ハンマーとスピア,SP12％UP、与ダメージUP,ハンマーとスピア,SP12％UP、与ダメージUP（超）
0,7,バースデー’16,【バースデー’16】あんこ,hoshimori/static/uploaded/c/art/20161101anko.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1206,583,1043,1285,2296,1270,2281,2811,2584,1449,2606,3211,ジョイフルスパーク,317,10,1,"秘密のレッスンクリア前
：約18倍
 
秘密のレッスンクリア後
：約20.7倍",全方位・範囲中,"武器相性無視／マヒの効果（3秒）＆
HPを持った極稀に劇毒にするダメージエリア設置
（ダメージ：秒間約2倍）","マヒ攻撃＋HPを持った極稀に劇毒にするダメージエリア
武器相性無視
顔が赤くなってるから……、今はこっち見ないで……！
※このエリアはHPを持ち、HPがなくなるまで続く",hoshimori/static/uploaded/c/skill/anko_birthday16.gif,,,,,,照れちゃうわね……,みんな,獲得コインUP（小）、マヒ無効,みんな,獲得コインUP、マヒ無効
0,7,バニー,【バニー】あんこ,hoshimori/static/uploaded/c/art/20160831anko.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1749,715,1032,700,3143,1563,2258,1532,3400,1786,2580,1750,ラックカムズオーバー,312,13,1,"秘密のレッスンクリア前
：約18倍
 
秘密のレッスンクリア後
：約20.7倍",ターゲットを中心に、全方位・範囲小,"武器相性無視／7秒間、マヒ＆敵の被ダメ50％アップエリア設置
10秒間、パーティ全員のスキルダメージ100％アップ","攻撃＋マヒ＆被ダメ大UPエリア（短）＋スキル強化（全、短）
武器相性無視
来ると強く信じれば、幸運はきっと訪れてくれる！",hoshimori/static/uploaded/c/skill/anko_bunny.gif,,,,,,ドキドキが止まらない,ロッド,攻撃力7％、与ダメージUP（小）,ロッド,攻撃力8％、与ダメージUP
0,7,バレンタイン’17,【バレンタイン’17】あんこ,hoshimori/static/uploaded/c/art/20170204anko.jpg,4,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/rod.png,3,1904,744,1044,731,3420,1629,2284,1602,3700,1862,2610,1831,アイ・プレゼント,338,13,3,"秘密のレッスンクリア前
：約13倍×3
 
秘密のレッスンクリア後
：約15倍×3",ターゲットを中心に、全方位・範囲中,苦手無視,"3回攻撃
苦手無視
これだけマジメに作れば、気持ちも伝わるわよね……？",hoshimori/static/uploaded/c/skill/anko_Valentine17.gif,,,,,,ワタシだけの思い出,3年生,攻撃力6％UP、SP12％UP,みんな,攻撃力6％UP、SP12％UP
0,7,2ndメモリアル,【2ndメモリアル】あんこ,hoshimori/static/uploaded/c/art/20170404anko.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1749,500,1080,1051,3332,1095,2363,1961,3749,1250,2700,2488,ルア・ビクトリー,268,13,5,"秘密のレッスンクリア前
：約10.5倍×5
 
秘密のレッスンクリア後
：約12倍×5",全方位・範囲中×5,苦手無視／15秒間、敵の被ダメ75％UP,"敵の被ダメ超UP＋5回攻撃
苦手無視
これだけ応援してあげたんだから、勝ちなさいよね",hoshimori/static/uploaded/c/skill/anko_2ndmemorial.gif,,,,,,ネバーギブアップ！,ハンマーとロッドとツインバレット,攻撃力5％UP、スキルコンボ数−1,ハンマーとロッドとツインバレット,攻撃力7％UP、スキルコンボ数−1
0,7,冬デート,【冬デート】あんこ,hoshimori/static/uploaded/c/art/20161130anko.jpg,6,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/twinbullet.png,3,1229,660,1004,734,2341,1436,2196,1605,2466,1820,2510,1957,スペリオルコースター,220,13,2,"秘密のレッスンクリア前
：約22.3倍×2
 
秘密のレッスンクリア後
：約26倍×2",全方位・範囲中,武器相性無視／10秒間、自身に酔状態付加（移動が操作と反対になる）,"2回攻撃ただし、自分に酔状態付加（短）
武器相性無視
ちょっと、いくらなんでもこれは速過ぎじゃない……!?",hoshimori/static/uploaded/c/skill/anko_winterdate.gif,,,,,,途中下車希望……！,ツインバレット,15コンボ以降、攻撃力8％UP、コンボダメUP（大）,ツインバレット,10コンボ以降、攻撃力8％UP、コンボダメUP（超）
0,7,クリスマスパーティー！,【クリスマスパーティー！】あんこ,hoshimori/static/uploaded/c/art/20161222anko.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1680,500,1020,1042,3200,1093,2231,2279,3600,1250,2550,2587,エバーグリーンツリー,263,15,1,約36倍,全方位・範囲大,武器相性無視／20秒間、与ダメ75％＆敵の被ダメ75％UPエリア設置,"攻撃後、与ダメ＆敵の被ダメ超UPエリア（長）
武器相性無視
クリスマスにみんなで騒ぐっていうのも悪くないわね",hoshimori/static/uploaded/c/skill/anko_christmasparty.gif,,,,,,ワタシがリーダー!?,あんこ、昴、くるみ、明日葉、心美,攻撃力6％、与ダメUP,あんこ、昴、くるみ、明日葉、心美,攻撃力7％、与ダメUP（大）
0,7,キッチン,【キッチン】あんこ,hoshimori/static/uploaded/c/art/20170228anko.jpg,5,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/bladecanon.png,3,1520,470,1024,1225,2895,1028,2241,2679,3257,1175,2559,3060,アガニーシーズニング,247,13,5,"秘密のレッスンクリア前
：約6.3倍×5
 
秘密のレッスンクリア後
：約7.2倍×5",全方位・範囲特大,武器相性無視／10秒間、マヒの落雷付加,"5回攻撃＋マヒの落雷付加（短）
武器相性無視
本当の激辛を知ったら、もう戻れなくなるわよ",hoshimori/static/uploaded/c/skill/anko_apron.gif,,,,,,クセになる辛さ,みんな,攻撃力4％UP、銃、杖、砲剣は弾数＋2,みんな,攻撃力5％UP、銃、杖、砲剣は弾数＋3
0,7,星守メイド’16,【星守メイド’16】あんこ,hoshimori/static/uploaded/c/art/20161115anko.jpg,2,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/hummer.png,3,1796,480,1022,1007,3421,1051,2237,1878,3850,1200,2555,2382,ハートフルオムライス,239,13,2,"秘密のレッスンクリア前
：約16倍×2
 
秘密のレッスンクリア後
：約18.4倍×2",全方位・範囲中,武器相性無視,"2回攻撃
武器相性無視
オムライスにお絵かき……して欲しいなら、するけど",hoshimori/static/uploaded/c/skill/anko_maid16.gif,,,,,,この服、小さすぎよ！,みんな,与ダメージUP（小）、移動性能UP,みんな,与ダメージUP（大）、移動性能UP
0,7,おうちデート,【おうちデート】あんこ,hoshimori/static/uploaded/c/art/20170620anko.jpg,1,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/spear.png,3,2020,557,1084,746,3857,1202,2372,1632,4340,1373,2709,1866,キャプチャーアタック,306,13,2,"秘密のレッスンクリア前
：約25.1倍×2
 
秘密のレッスンクリア後
：約28.8倍×2",ターゲットを中心に、全方位・範囲中,苦手無視／15秒間、落雷付加＋スタンの蓄積値,"2回攻撃＋稀にスタン＋落雷付加
苦手無視
まずは自力で攻略してこそ、真のゲーマーよっ",hoshimori/static/uploaded/c/skill/anko_ouchidate.gif,,,,,,一緒に……やる？,みんな,与ダメUP、消費SPdown,みんな,与ダメUP（大）、消費SPdown（大）
0,7,巫女,【巫女】あんこ,hoshimori/static/uploaded/c/art/20161231anko.jpg,0,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/sword.png,3,1558,488,1020,1159,2968,1067,2231,2535,3339,1220,2550,2878,出ませい、招き猫,266,13,2,"秘密のレッスンクリア前
：約6倍×2
 
秘密のレッスンクリア後
：約6.9倍×2",全方位・範囲中,"武器相性無視／15秒間、スタンする攻撃装置設置
1秒ごとに約2倍のダメージとスタンの蓄積値が入る","攻撃＋極稀にスタンにする攻撃装置設置
武器相性無視
巫女なら、招き猫くらいささっと呼べる気がするわ",hoshimori/static/uploaded/c/skill/anko_miko.gif,,,,,,掃除の腕もS級でしょ,3年生,コンボダメージUP、スキルコンボ数‐1,みんな,コンボダメージUP（大）、スキルコンボ数‐1
0,7,バレンタイン’16,【バレンタイン’16】あんこ（メモリーズ復刻）,hoshimori/static/uploaded/c/art/0204anko.jpg,3,https://cdn.wiki.dengekionline.com/theme/dengekionline/battlegirl/images/icon/gun.png,3,1483,599,996,975,2824,1304,2180,2134,3176,1490,2491,2438,ギルティプレジャー,307,10,1,"秘密のレッスンクリア前
：約13倍
 
秘密のレッスンクリア後
：約15倍",前方・範囲中,武器相性無視／ダメージフィールド設置：ダメージ秒間約2倍（秘密のレッスン前：10秒、秘密のレッスン後：15秒）,"攻撃＆ダメージフィールド設置（短）
武器相性無視
素直になれない彼女にとって、スキと嫌いは紙一重だ",hoshimori/static/uploaded/c/skill/anko_Valentine.gif,,,,,,待ち人来たる,ガンとロッド,5コンボ以降、オートリロード、攻撃力4％UP,ガンとロッド,オートリロード、攻撃力5％UP
